,Company,Short Name,Date,Target Price,Recommendation,Commentary,Date next Day,Date after 3 Months,Date after 6 Months,Date after 9 Months,Date after 12 Months,Start Price,One Day after,Price after 3 Months,Price after 6 Months,Price after 9 Months,tp_reached_after_3_months,tp_reached_after_6_months,tp_reached_after_9_months,provided_arguments,Max Price after 3 Months,Min Price after 3 Months,Min Price after 6 Months,Min Price after 9 Months,Max Price after 6 Months,Max Price after 9 Months,Basic Intensifier,Strong Intensifier,Formal Intensifier
851,Schlumberger Limited,SLB,2023-12-15,188.3,Buy,"SLB benefiting partnership key suppliers supply chain disruptions. This positions company growth, especially strong tailwinds energy. Analysts recommend buy, target price 188.3.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Partnership"": ""positive"", ""Supply Chain"": ""negative"", ""Growth"": ""positive"", ""Energy"": ""positive""}",,,,,,,0,0,0
852,Wells Fargo & Company,WFC,2023-01-15,151.87,Buy,"WFC benefiting market volatility environmental regulations. This positions company growth, especially strong tailwinds banking. Analysts recommend buy, target price 151.87.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,42.01462936401367,42.01462936401367,46.3751220703125,42.12192916870117,45.41767501831055,False,False,False,"{""Market Volatility"": ""positive"", ""Environmental Regulations"": ""positive"", ""Company Growth"": ""positive"", ""Banking"": ""positive""}",46.3751220703125,34.6426887512207,35.385887145996094,37.55649948120117,42.12192916870117,45.41767501831055,0,0,0
853,Wells Fargo & Company,WFC,2023-02-15,256.57,Hold,"WFC faces uncertainties cost management challenges strong demand, leading analysts recommend holding now. While long-term prospects banking remain strong, near-term outlook warrants caution. Target price: 256.57.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(45.86834335327149, 45.86834335327149)","(45.15120315551758, 45.15120315551758)",45.86834335327149,45.41767501831055,42.17943572998047,False,False,False,"{""Cost Management"": ""negative"", ""Demand"": ""positive"", ""Banking Prospects"": ""positive"", ""Outlook"": ""negative""}",45.86834335327149,34.6426887512207,36.995216369628906,37.55649948120117,45.41767501831055,42.17943572998047,0,0,0
854,Wells Fargo & Company,WFC,2023-03-15,287.62,Sell,"WFC struggling labor shortages supply chain disruptions, likely limit growth banking sector. Analysts recommend selling, target price 287.62.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(37.14790344238281, 37.14790344238281)","(37.57818984985352, 37.57818984985352)",41.10044097900391,45.41767501831055,49.49289321899414,False,False,False,"{""Labor Shortages"": ""negative"", ""Supply Chain"": ""negative"", ""Banking Sector"": ""negative""}",41.10044097900391,34.6426887512207,39.11528396606445,37.55649948120117,45.41767501831055,49.49289321899414,0,0,0
855,Wells Fargo & Company,WFC,2023-04-15,268.02,Buy,"WFC's continued growth partnership key suppliers solid execution environmental regulations make compelling buy. The banking sector set expansion, analysts set target price 268.02.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,37.903297424316406,37.903297424316406,42.12192916870117,45.41767501831055,49.49289321899414,False,False,False,"{""Growth Partnership"": ""positive"", ""Environmental Regulations"": ""positive"", ""Banking Sector"": ""neutral""}",42.12192916870117,35.385887145996094,37.55649948120117,37.6439094543457,45.41767501831055,49.49289321899414,0,0,0
856,Wells Fargo & Company,WFC,2023-05-15,113.91,Buy,"With strong focus labor shortages increased competition, WFC expected outperform banking sector. The company's innovative approach market volatility makes top pick, analysts set buy rating target 113.91.",2023-05-16,2023-08-15,2023-11-15,2024-02-15,2024-05-15,"(37.36140823364258, 37.36140823364258)","(36.995216369628906, 36.995216369628906)",45.41767501831055,42.17943572998047,51.35024642944336,False,False,False,"{""Labor Shortages"": ""negative"", ""Competition"": ""negative"", ""Innovative Approach"": ""positive"", ""Market Volatility"": ""neutral""}",45.41767501831055,36.995216369628906,37.55649948120117,41.673587799072266,42.17943572998047,51.35024642944336,0,0,0
857,Wells Fargo & Company,WFC,2023-06-15,312.95,Hold,"WFC faces uncertainties geopolitical tensions challenges cost management, leading analysts recommend holding now. While long-term prospects banking remain strong, near-term outlook warrants caution. Target price: 312.95.",2023-06-16,2023-09-15,2023-12-15,2024-03-15,2024-06-15,"(40.82098388671875, 40.82098388671875)","(40.64751052856445, 40.64751052856445)",45.41767501831055,49.49289321899414,57.05363464355469,False,False,False,"{""Geopolitical Risks"": ""negative"", ""Cost Management"": ""negative"", ""Banking Prospects"": ""positive"", ""Near-term Outlook"": ""negative""}",45.41767501831055,39.11528396606445,37.55649948120117,45.50484848022461,49.49289321899414,57.05363464355469,0,0,0
858,Wells Fargo & Company,WFC,2023-07-15,273.95,Buy,"WFC benefiting partnership key suppliers market volatility. This positions company growth, especially strong tailwinds banking. Analysts recommend buy, target price 273.95.",2023-07-16,2023-10-15,2024-01-15,2024-04-15,2024-07-15,41.97737884521485,41.97737884521485,45.41767501831055,49.49289321899414,57.1917839050293,False,False,False,"{""Partnership"": ""positive"", ""Market Volatility"": ""positive"", ""Growth"": ""positive"", ""Banking"": ""positive""}",45.41767501831055,37.55649948120117,37.6439094543457,45.50484848022461,49.49289321899414,57.1917839050293,0,0,0
859,Wells Fargo & Company,WFC,2023-08-15,181.53,Buy,"WFC demonstrated solid performance, driven investment research development expanding presence banking. The company's investment partnership key suppliers adds potential upside. Buy recommendation target price 181.53.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(41.49959182739258, 41.49959182739258)","(41.00428009033203, 41.00428009033203)",42.17943572998047,51.35024642944336,61.86737060546875,False,False,False,"{""Performance"": ""positive"", ""Investment"": ""positive"", ""Partnership"": ""positive"", ""Expansion"": ""positive""}",42.17943572998047,37.55649948120117,41.673587799072266,51.08382415771485,51.35024642944336,61.86737060546875,0,0,0
860,Wells Fargo & Company,WFC,2023-09-15,283.73,Hold,"WFC's performance banking steady, risks surrounding labor shortages rising raw material costs make advisable hold now. The target price set 283.73.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(41.7132568359375, 41.7132568359375)",41.7132568359375,49.49289321899414,57.05363464355469,61.86737060546875,False,False,False,"{""Banking Performance"": ""positive"", ""Labor Shortages"": ""negative"", ""Raw Material Costs"": ""negative""}",49.49289321899414,37.55649948120117,45.50484848022461,55.66232299804688,57.05363464355469,61.86737060546875,0,0,0
861,Wells Fargo & Company,WFC,2023-10-15,251.97,Sell,"WFC struggling partnership key suppliers cost management, likely limit growth banking sector. Analysts recommend selling, target price 251.97.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,39.78055953979492,"(40.4506950378418, 40.4506950378418)",49.49289321899414,57.1917839050293,61.86737060546875,False,False,False,"{""Partnership"": ""negative"", ""Cost Management"": ""negative"", ""Growth"": ""negative"", ""Banking Sector"": ""negative""}",49.49289321899414,37.6439094543457,45.50484848022461,55.66232299804688,57.1917839050293,61.86737060546875,0,0,0
862,Wells Fargo & Company,WFC,2023-11-15,339.96,Hold,"WFC's performance banking steady, risks surrounding growth digital services increased competition make advisable hold now. The target price set 339.96.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(41.97734069824219, 41.97734069824219)","(41.673587799072266, 41.673587799072266)",51.35024642944336,61.86737060546875,61.86737060546875,False,False,False,"{""Performance"": ""positive"", ""Risks"": ""negative"", ""Competition"": ""negative"", ""Digital Services"": ""neutral""}",51.35024642944336,41.673587799072266,51.08382415771485,51.724853515625,61.86737060546875,61.86737060546875,0,0,0
863,Wells Fargo & Company,WFC,2023-12-15,233.91,Hold,"While WFC continues show resilience regulatory pressure, impact increased competition banking could limit upside potential near term. Analysts recommend holding, target price 233.91.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(49.29692459106445, 49.29692459106445)",49.29692459106445,57.05363464355469,61.86737060546875,60.50775909423828,False,False,False,"{""Regulatory Pressure"": ""negative"", ""Competition"": ""negative"", ""Resilience"": ""positive""}",57.05363464355469,45.50484848022461,55.66232299804688,51.56999969482422,61.86737060546875,60.50775909423828,0,0,0
864,Bank of America Corporation,BAC,2023-01-15,299.92,Hold,"BAC faces uncertainties regulatory pressure challenges partnership key suppliers, leading analysts recommend holding now. While long-term prospects banking remain strong, near-term outlook warrants caution. Target price: 299.92.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Regulatory Pressure"": ""negative"", ""Partnership"": ""negative"", ""Long-term Prospects"": ""positive"", ""Near-term Outlook"": ""negative""}",,,,,,,0,0,0
865,Bank of America Corporation,BAC,2023-02-15,173.16,Hold,"BAC's performance banking steady, risks surrounding market volatility strong demand make advisable hold now. The target price set 173.16.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Market Volatility"": ""negative"", ""Banking Performance"": ""positive"", ""Risks Surrounding"": ""negative"", ""Demand"": ""positive""}",,,,,,,0,0,0
866,Bank of America Corporation,BAC,2023-03-15,337.11,Hold,"BAC faces uncertainties labor shortages challenges supply chain disruptions, leading analysts recommend holding now. While long-term prospects banking remain strong, near-term outlook warrants caution. Target price: 337.11.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Labor Shortages"": ""negative"", ""Supply Chain"": ""negative"", ""Long-term Prospects"": ""positive"", ""Near-term Outlook"": ""negative""}",,,,,,,0,0,0
867,Bank of America Corporation,BAC,2023-04-15,328.16,Hold,"BAC's performance banking steady, risks surrounding cost management strong demand make advisable hold now. The target price set 328.16.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Banking Performance"": ""positive"", ""Cost Management"": ""negative"", ""Demand"": ""positive""}",,,,,,,0,0,0
868,Bank of America Corporation,BAC,2023-05-15,252.6,Hold,"While BAC continues show resilience growth digital services, impact partnership key suppliers banking could limit upside potential near term. Analysts recommend holding, target price 252.6.",2023-05-16,2023-08-15,2023-11-15,2024-02-15,2024-05-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Digital Services"": ""positive"", ""Partnership"": ""negative"", ""Banking"": ""negative""}",,,,,,,0,0,0
869,Bank of America Corporation,BAC,2023-06-15,144.75,Buy,"BAC benefiting geopolitical tensions increased competition. This positions company growth, especially strong tailwinds banking. Analysts recommend buy, target price 144.75.",2023-06-16,2023-09-15,2023-12-15,2024-03-15,2024-06-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Geopolitical Tensions"": ""negative"", ""Competition"": ""negative"", ""Company Growth"": ""positive"", ""Banking"": ""positive""}",,,,,,,0,0,0
870,Bank of America Corporation,BAC,2023-07-15,231.51,Hold,"Despite promising growth shift consumer preferences, concerns technological innovation suggest hold BAC. The company's performance banking likely depend well navigates issues. Hold recommendation, target price 231.51.",2023-07-16,2023-10-15,2024-01-15,2024-04-15,2024-07-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Consumer Preferences"": ""neutral"", ""Technological Innovation"": ""negative"", ""Banking Performance"": ""neutral""}",,,,,,,0,0,0
871,Bank of America Corporation,BAC,2023-08-15,338.78,Sell,"The outlook BAC dim due new market opportunities rising raw material costs, company's prospects banking remain uncertain. Analysts recommend selling, target price 338.78.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Market Opportunities"": ""negative"", ""Raw Material Costs"": ""negative"", ""Banking Prospects"": ""negative""}",,,,,,,0,0,0
872,Bank of America Corporation,BAC,2023-09-15,379.57,Buy,"BAC demonstrated solid performance, driven geopolitical tensions expanding presence banking. The company's investment technological innovation adds potential upside. Buy recommendation target price 379.57.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Performance"": ""positive"", ""Geopolitical"": ""neutral"", ""Investment"": ""positive"", ""Innovation"": ""positive""}",,,,,,,0,0,0
873,Bank of America Corporation,BAC,2023-10-15,173.48,Buy,"BAC benefiting environmental regulations partnership key suppliers. This positions company growth, especially strong tailwinds banking. Analysts recommend buy, target price 173.48.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Environmental Regulations"": ""positive"", ""Partnership"": ""positive"", ""Growth"": ""positive"", ""Banking"": ""positive""}",,,,,,,0,0,0
874,Bank of America Corporation,BAC,2023-11-15,179.07,Hold,"Despite promising growth cost management, concerns geopolitical tensions suggest hold BAC. The company's performance banking likely depend well navigates issues. Hold recommendation, target price 179.07.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Cost Management"": ""positive"", ""Geopolitical Tensions"": ""negative"", ""Banking Performance"": ""neutral""}",,,,,,,0,0,0
875,Bank of America Corporation,BAC,2023-12-15,126.91,Buy,"BAC demonstrated solid performance, driven strong demand expanding presence banking. The company's investment shift consumer preferences adds potential upside. Buy recommendation target price 126.91.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Performance"": ""positive"", ""Demand"": ""positive"", ""Investment"": ""positive"", ""Presence"": ""positive""}",,,,,,,0,0,0
876,The Charles Schwab Corporation,SCHW,2023-01-15,365.61,Sell,"The outlook SCHW dim due investment research development market volatility, company's prospects brokerage remain uncertain. Analysts recommend selling, target price 365.61.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,80.68407440185547,80.68407440185547,81.1799545288086,58.76205825805664,66.61595153808594,False,False,False,"{""Market Volatility"": ""negative"", ""Research Development"": ""negative"", ""Brokerage Prospects"": ""negative""}",81.1799545288086,47.665672302246094,46.20264053344727,50.257362365722656,58.76205825805664,66.61595153808594,0,0,0
877,The Charles Schwab Corporation,SCHW,2023-02-15,357.81,Hold,"While SCHW continues show resilience new market opportunities, impact supply chain disruptions brokerage could limit upside potential near term. Analysts recommend holding, target price 357.81.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(78.49668884277344, 78.49668884277344)","(78.36014556884766, 78.36014556884766)",78.61373138427734,66.61595153808594,60.0115852355957,False,False,False,"{""Market Opportunities"": ""positive"", ""Supply Chain Disruptions"": ""negative"", ""Brokerage"": ""neutral""}",78.61373138427734,46.20264053344727,49.11382293701172,48.55455780029297,66.61595153808594,60.0115852355957,0,0,0
878,The Charles Schwab Corporation,SCHW,2023-03-15,125.91,Buy,"SCHW benefiting technological innovation increased competition. This positions company growth, especially strong tailwinds brokerage. Analysts recommend buy, target price 125.91.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(58.08247375488281, 58.08247375488281)","(56.45363235473633, 56.45363235473633)",58.08247375488281,66.61595153808594,70.18383026123047,False,False,False,"{""Technological Innovation"": ""positive"", ""Competition"": ""positive"", ""Company Growth"": ""positive"", ""Brokerage"": ""positive""}",58.08247375488281,46.20264053344727,52.13380432128906,48.55455780029297,66.61595153808594,70.18383026123047,0,0,0
879,The Charles Schwab Corporation,SCHW,2023-04-15,253.25,Hold,"SCHW faces uncertainties expansion international markets challenges growth digital services, leading analysts recommend holding now. While long-term prospects brokerage remain strong, near-term outlook warrants caution. Target price: 253.25.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,49.51885223388672,49.51885223388672,58.76205825805664,66.61595153808594,70.18383026123047,False,False,False,"{""International Expansion"": ""negative"", ""Digital Services"": ""negative"", ""Brokerage Prospects"": ""positive"", ""Near-term Outlook"": ""negative""}",58.76205825805664,46.20264053344727,50.257362365722656,48.55455780029297,66.61595153808594,70.18383026123047,0,0,0
880,The Charles Schwab Corporation,SCHW,2023-05-15,139.52,Buy,"SCHW's continued growth partnership key suppliers solid execution shift consumer preferences make compelling buy. The brokerage sector set expansion, analysts set target price 139.52.",2023-05-16,2023-08-15,2023-11-15,2024-02-15,2024-05-15,"(49.94725799560547, 49.94725799560547)","(49.11382293701172, 49.11382293701172)",66.61595153808594,60.0115852355957,70.18383026123047,False,False,False,"{""Growth Partnership"": ""positive"", ""Solid Execution"": ""positive"", ""Consumer Preferences"": ""positive"", ""Brokerage Sector"": ""neutral""}",66.61595153808594,49.11382293701172,48.55455780029297,55.04555892944336,60.0115852355957,70.18383026123047,0,0,0
881,The Charles Schwab Corporation,SCHW,2023-06-15,326.23,Hold,"Despite promising growth growth digital services, concerns geopolitical tensions suggest hold SCHW. The company's performance brokerage likely depend well navigates issues. Hold recommendation, target price 326.23.",2023-06-16,2023-09-15,2023-12-15,2024-03-15,2024-06-15,"(54.42819595336914, 54.42819595336914)","(53.33982849121094, 53.33982849121094)",66.61595153808594,70.18383026123047,70.18383026123047,False,False,False,"{""Geopolitical Risks"": ""negative"", ""Digital Services"": ""positive"", ""Brokerage Performance"": ""neutral""}",66.61595153808594,52.13380432128906,48.55455780029297,61.19578552246094,70.18383026123047,70.18383026123047,0,0,0
882,The Charles Schwab Corporation,SCHW,2023-07-15,326.49,Sell,"With ongoing issues like new market opportunities supply chain disruptions, SCHW expected underperform brokerage space. Analysts suggest selling, target price 326.49.",2023-07-16,2023-10-15,2024-01-15,2024-04-15,2024-07-15,57.37954330444336,57.37954330444336,66.61595153808594,70.18383026123047,71.85586547851562,False,False,False,"{""Market Opportunities"": ""neutral"", ""Supply Chain"": ""negative"", ""Brokerage Space"": ""negative""}",66.61595153808594,50.257362365722656,48.55455780029297,61.19578552246094,70.18383026123047,71.85586547851562,0,0,0
883,The Charles Schwab Corporation,SCHW,2023-08-15,293.05,Buy,"SCHW's continued growth rising raw material costs solid execution shift consumer preferences make compelling buy. The brokerage sector set expansion, analysts set target price 293.05.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(60.0115852355957, 60.0115852355957)","(59.499755859375, 59.499755859375)",60.0115852355957,70.18383026123047,78.36668395996094,False,False,False,"{""Growth"": ""positive"", ""Cost Management"": ""negative"", ""Execution"": ""positive"", ""Consumer Preferences"": ""positive""}",60.0115852355957,48.55455780029297,55.04555892944336,63.119590759277344,70.18383026123047,78.36668395996094,0,0,0
884,The Charles Schwab Corporation,SCHW,2023-09-15,369.48,Hold,"SCHW faces uncertainties technological innovation challenges rising raw material costs, leading analysts recommend holding now. While long-term prospects brokerage remain strong, near-term outlook warrants caution. Target price: 369.48.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(57.3048095703125, 57.3048095703125)",57.3048095703125,70.18383026123047,70.18383026123047,78.58580780029297,False,False,False,"{""Technological Innovation"": ""negative"", ""Raw Material Costs"": ""negative"", ""Long-term Prospects"": ""positive"", ""Near-term Outlook"": ""negative""}",70.18383026123047,48.55455780029297,61.19578552246094,66.55453491210938,70.18383026123047,78.58580780029297,0,0,0
885,The Charles Schwab Corporation,SCHW,2023-10-15,267.19,Buy,"SCHW demonstrated solid performance, driven expansion international markets expanding presence brokerage. The company's investment regulatory pressure adds potential upside. Buy recommendation target price 267.19.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,50.52311706542969,"(52.87554931640625, 52.87554931640625)",70.18383026123047,71.85586547851562,78.58580780029297,False,False,False,"{""Performance"": ""positive"", ""Expansion"": ""positive"", ""Regulatory Pressure"": ""positive""}",70.18383026123047,48.55455780029297,61.19578552246094,70.24913787841797,71.85586547851562,78.58580780029297,0,0,0
886,The Charles Schwab Corporation,SCHW,2023-11-15,398.97,Buy,"SCHW benefiting labor shortages labor shortages. This positions company growth, especially strong tailwinds brokerage. Analysts recommend buy, target price 398.97.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(55.450958251953125, 55.450958251953125)","(55.04555892944336, 55.04555892944336)",70.18383026123047,78.36668395996094,78.58580780029297,False,False,False,"{""Labor Shortages"": ""positive"", ""Company Growth"": ""positive"", ""Brokerage"": ""positive""}",70.18383026123047,55.04555892944336,63.119590759277344,61.77000045776367,78.36668395996094,78.58580780029297,0,0,0
887,The Charles Schwab Corporation,SCHW,2023-12-15,363.85,Buy,"SCHW's continued growth environmental regulations solid execution expansion international markets make compelling buy. The brokerage sector set expansion, analysts set target price 363.85.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(70.18383026123047, 70.18383026123047)",70.18383026123047,70.18383026123047,78.58580780029297,75.77703857421875,False,False,False,"{""Growth Prospects"": ""positive"", ""Regulatory Environment"": ""positive"", ""International Expansion"": ""positive"", ""Brokerage Sector"": ""neutral""}",70.18383026123047,61.19578552246094,66.55453491210938,61.7400016784668,78.58580780029297,75.77703857421875,0,0,0
888,Citigroup Inc.,C,2023-01-15,394.79,Sell,"C struggling geopolitical tensions shift consumer preferences, likely limit growth banking sector. Analysts recommend selling, target price 394.79.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Geopolitical Risk"": ""negative"", ""Consumer Preferences"": ""negative"", ""Banking Sector"": ""negative""}",,,,,,,0,0,0
889,Citigroup Inc.,C,2023-02-15,399.98,Sell,"With ongoing issues like shift consumer preferences strong demand, C expected underperform banking space. Analysts suggest selling, target price 399.98.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Consumer Preferences"": ""negative"", ""Demand"": ""positive"", ""Banking Space"": ""negative""}",,,,,,,0,0,0
890,Citigroup Inc.,C,2023-03-15,226.74,Hold,"While C continues show resilience growth digital services, impact regulatory pressure banking could limit upside potential near term. Analysts recommend holding, target price 226.74.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Digital Services"": ""positive"", ""Regulatory Pressure"": ""negative""}",,,,,,,0,0,0
891,Citigroup Inc.,C,2023-04-15,201.04,Buy,"C demonstrated solid performance, driven labor shortages expanding presence banking. The company's investment expansion international markets adds potential upside. Buy recommendation target price 201.04.",2023-04-16,2023-07-15,2023-10-15,2024-01-15,2024-04-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Performance"": ""positive"", ""Labor"": ""negative"", ""Expansion"": ""positive"", ""Investment"": ""positive""}",,,,,,,0,0,0
892,Citigroup Inc.,C,2023-05-15,244.75,Buy,"C benefiting technological innovation new market opportunities. This positions company growth, especially strong tailwinds banking. Analysts recommend buy, target price 244.75.",2023-05-16,2023-08-15,2023-11-15,2024-02-15,2024-05-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Technological Innovation"": ""positive"", ""Market Opportunities"": ""positive"", ""Company Growth"": ""positive"", ""Banking"": ""positive""}",,,,,,,0,0,0
893,Citigroup Inc.,C,2023-06-15,255.03,Sell,"C struggling new market opportunities geopolitical tensions, likely limit growth banking sector. Analysts recommend selling, target price 255.03.",2023-06-16,2023-09-15,2023-12-15,2024-03-15,2024-06-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Market Opportunities"": ""negative"", ""Geopolitical Tensions"": ""negative"", ""Banking Sector"": ""negative""}",,,,,,,0,0,0
894,Citigroup Inc.,C,2023-07-15,325.69,Hold,"C's performance banking steady, risks surrounding supply chain disruptions growth digital services make advisable hold now. The target price set 325.69.",2023-07-16,2023-10-15,2024-01-15,2024-04-15,2024-07-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Banking Performance"": ""neutral"", ""Supply Chain Risks"": ""negative"", ""Digital Services Growth"": ""positive""}",,,,,,,0,0,0
895,Citigroup Inc.,C,2023-08-15,289.18,Sell,"C struggling partnership key suppliers partnership key suppliers, likely limit growth banking sector. Analysts recommend selling, target price 289.18.",2023-08-16,2023-11-15,2024-02-15,2024-05-15,2024-08-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Partnership Issues"": ""negative"", ""Growth Limitations"": ""negative"", ""Banking Sector"": ""negative""}",,,,,,,0,0,0
896,Citigroup Inc.,C,2023-09-15,175.6,Buy,"C's continued growth new market opportunities solid execution rising raw material costs make compelling buy. The banking sector set expansion, analysts set target price 175.6.",2023-09-16,2023-12-15,2024-03-15,2024-06-15,2024-09-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Market Opportunities"": ""positive"", ""Raw Material Costs"": ""negative"", ""Execution"": ""positive""}",,,,,,,0,0,0
897,Citigroup Inc.,C,2023-10-15,114.13,Hold,"Despite promising growth market volatility, concerns new market opportunities suggest hold C. The company's performance banking likely depend well navigates issues. Hold recommendation, target price 114.13.",2023-10-16,2024-01-15,2024-04-15,2024-07-15,2024-10-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Market Volatility"": ""negative"", ""Market Opportunities"": ""positive"", ""Banking Performance"": ""neutral""}",,,,,,,0,0,0
898,Citigroup Inc.,C,2023-11-15,242.84,Buy,"C's continued growth market volatility solid execution geopolitical tensions make compelling buy. The banking sector set expansion, analysts set target price 242.84.",2023-11-16,2024-02-15,2024-05-15,2024-08-15,2024-11-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Market Growth"": ""positive"", ""Geopolitical Tensions"": ""negative"", ""Execution"": ""positive""}",,,,,,,0,0,0
899,Citigroup Inc.,C,2023-12-15,216.3,Buy,"C demonstrated solid performance, driven new market opportunities expanding presence banking. The company's investment environmental regulations adds potential upside. Buy recommendation target price 216.3.",2023-12-16,2024-03-15,2024-06-15,2024-09-15,2024-12-15,"(nan, nan)","(nan, nan)",,,,False,False,False,"{""Market Opportunities"": ""positive"", ""Environmental Regulations"": ""positive"", ""Performance"": ""positive""}",,,,,,,0,0,0
900,"BlackRock, Inc.",BLK,2023-01-15,258.84,Buy,"With strong focus labor shortages supply chain disruptions, BLK expected outperform asset management sector. The company's innovative approach technological innovation makes top pick, analysts set buy rating target 258.84.",2023-01-16,2023-04-15,2023-07-15,2023-10-15,2024-01-15,719.3125,719.3125,735.2825317382812,716.1153564453125,732.3582153320312,True,True,True,"{""Labor Shortages"": ""negative"", ""Supply Chain"": ""negative"", ""Technological Innovation"": ""positive"", ""Asset Management"": ""neutral""}",735.2825317382812,601.3140869140625,604.5907592773438,609.838134765625,716.1153564453125,732.3582153320312,0,0,0
901,"BlackRock, Inc.",BLK,2023-02-15,101.44,Sell,"The outlook BLK dim due market volatility geopolitical tensions, company's prospects asset management remain uncertain. Analysts recommend selling, target price 101.44.",2023-02-16,2023-05-15,2023-08-15,2023-11-15,2024-02-15,"(690.8831176757812, 690.8831176757812)","(680.2077026367188, 680.2077026367188)",690.8831176757812,732.3582153320312,691.1246337890625,True,True,True,"{""Market Volatility"": ""negative"", ""Geopolitical Tensions"": ""negative"", ""Asset Management"": ""neutral""}",690.8831176757812,601.3140869140625,609.05908203125,583.1327514648438,732.3582153320312,691.1246337890625,0,0,0
902,"BlackRock, Inc.",BLK,2023-03-15,150.17,Hold,"While BLK continues show resilience shift consumer preferences, impact cost management asset management could limit upside potential near term. Analysts recommend holding, target price 150.17.",2023-03-16,2023-06-15,2023-09-15,2023-12-15,2024-03-15,"(607.0508422851562, 607.0508422851562)","(612.0860595703125, 612.0860595703125)",688.4213256835938,732.3582153320312,803.8599243164062,True,True,True,"{""Consumer Preferences"": ""positive"", ""Cost Management"": ""negative"", ""Asset Management"": ""negative""}",688.4213256835938,604.5907592773438,644.5233154296875,583.1327514648438,732.3582153320312,803.8599243164062,0,0,0
